node1	node2	dirnode1	dirnode2	dir	logFCnode1	logFCnode2	fdrnode1	fdrnode2	pairs
S1PR4	CCR5	up	up	u	1.42669891496512	1.04420373812591	0.00551717597200216	0.0255018761196933	S1PR4|CCR5
CXCL10	CCR5	up	up	u	1.37073826579529	1.04420373812591	0.00900787197497308	0.0255018761196933	CXCL10|CCR5
CXCR6	CCR5	up	up	u	1.50665001116511	1.04420373812591	0.000470174355988911	0.0255018761196933	CXCR6|CCR5
S1PR4	CCR7	up	up	u	1.42669891496512	1.46748207118755	0.00551717597200216	0.0359484281451201	S1PR4|CCR7
CXCL11	CCR7	up	up	u	1.23412904810405	1.46748207118755	0.0407130901784098	0.0359484281451201	CXCL11|CCR7
CCL5	CCR7	up	up	u	1.45472102886647	1.46748207118755	0.00912036937081995	0.0359484281451201	CCL5|CCR7
CXCR6	CCR7	up	up	u	1.50665001116511	1.46748207118755	0.000470174355988911	0.0359484281451201	CXCR6|CCR7
CXCL10	CCR7	up	up	u	1.37073826579529	1.46748207118755	0.00900787197497308	0.0359484281451201	CXCL10|CCR7
CD5	CD27	up	up	u	1.23102345918013	1.31993410389063	0.0139500608177919	0.00743982359042847	CD5|CD27
LCK	CD38	up	up	u	1.27300661379723	2.22765132770215	0.00591046709129408	1.40891287466023e-05	LCK|CD38
LCK	CD3G	up	up	u	1.27300661379723	1.14479109730436	0.00591046709129408	0.0392455907531662	LCK|CD3G
IGHG1	CD3G	up	up	u	3.24648603916713	1.14479109730436	0.000133912595171058	0.0392455907531662	IGHG1|CD3G
IGHV2-5	CD3G	up	up	u	1.68541370172634	1.14479109730436	0.00120517623748232	0.0392455907531662	IGHV2-5|CD3G
CD3D	CD3G	up	up	u	1.35431617309418	1.14479109730436	0.0133810855856529	0.0392455907531662	CD3D|CD3G
IGHG4	CD3G	up	up	u	3.30214428437124	1.14479109730436	0.000128223419407728	0.0392455907531662	IGHG4|CD3G
IGKV1D-16	CD3G	up	up	u	3.23783915034519	1.14479109730436	0.000164157963994066	0.0392455907531662	IGKV1D-16|CD3G
IGKV4-1	CD3G	up	up	u	2.42477362616378	1.14479109730436	0.00670004250122145	0.0392455907531662	IGKV4-1|CD3G
LCK	CD48	up	up	u	1.27300661379723	1.05209479128805	0.00591046709129408	0.0230659727061501	LCK|CD48
PRKCB	CD5	up	up	u	1.30040269778394	1.23102345918013	0.00722809391632245	0.0139500608177919	PRKCB|CD5
CD5	CD6	up	up	u	1.23102345918013	1.11938724277163	0.0139500608177919	0.0352925215859291	CD5|CD6
IGLC6	CD79B	up	up	u	3.2858396317519	1.0556120101008	0.000246369828647482	0.0207596479050879	IGLC6|CD79B
CD19	CD79B	up	up	u	2.31670672571749	1.0556120101008	0.00149997598063588	0.0207596479050879	CD19|CD79B
IGHV2-5	CD79B	up	up	u	1.68541370172634	1.0556120101008	0.00120517623748232	0.0207596479050879	IGHV2-5|CD79B
IGLC2	CD79B	up	up	u	3.13871615838959	1.0556120101008	0.000246369828647482	0.0207596479050879	IGLC2|CD79B
IGKV4-1	CD79B	up	up	u	2.42477362616378	1.0556120101008	0.00670004250122145	0.0207596479050879	IGKV4-1|CD79B
IGKV1D-16	CD79B	up	up	u	3.23783915034519	1.0556120101008	0.000164157963994066	0.0207596479050879	IGKV1D-16|CD79B
CD5	CD79B	up	up	u	1.23102345918013	1.0556120101008	0.0139500608177919	0.0207596479050879	CD5|CD79B
LCK	CTLA4	up	up	u	1.27300661379723	1.29560571995942	0.00591046709129408	0.000989154120332786	LCK|CTLA4
S1PR4	CXCL10	up	up	u	1.42669891496512	1.37073826579529	0.00551717597200216	0.00900787197497308	S1PR4|CXCL10
CXCL11	CXCL10	up	up	u	1.23412904810405	1.37073826579529	0.0407130901784098	0.00900787197497308	CXCL11|CXCL10
CXCR6	CXCL10	up	up	u	1.50665001116511	1.37073826579529	0.000470174355988911	0.00900787197497308	CXCR6|CXCL10
CXCR6	CXCL11	up	up	u	1.50665001116511	1.23412904810405	0.000470174355988911	0.0407130901784098	CXCR6|CXCL11
CCR2	CXCL9	up	up	u	1.04393647394219	2.0180591691827	0.0013923941609773	0.00198258134825668	CCR2|CXCL9
CXCR6	CXCL9	up	up	u	1.50665001116511	2.0180591691827	0.000470174355988911	0.00198258134825668	CXCR6|CXCL9
CXCL10	CXCL9	up	up	u	1.37073826579529	2.0180591691827	0.00900787197497308	0.00198258134825668	CXCL10|CXCL9
CXCL11	CXCL9	up	up	u	1.23412904810405	2.0180591691827	0.0407130901784098	0.00198258134825668	CXCL11|CXCL9
CCL5	CXCL9	up	up	u	1.45472102886647	2.0180591691827	0.00912036937081995	0.00198258134825668	CCL5|CXCL9
S1PR4	CXCL9	up	up	u	1.42669891496512	2.0180591691827	0.00551717597200216	0.00198258134825668	S1PR4|CXCL9
CCR5	CXCL9	up	up	u	1.04420373812591	2.0180591691827	0.0255018761196933	0.00198258134825668	CCR5|CXCL9
CCR7	CXCL9	up	up	u	1.46748207118755	2.0180591691827	0.0359484281451201	0.00198258134825668	CCR7|CXCL9
IRF4	ETV7	up	up	u	1.44986666788479	1.04405144494386	0.000704596959880281	0.0256683759816174	IRF4|ETV7
ZAP70	FCRL3	up	up	u	1.16146701024238	1.28613949561699	0.0089004196110578	0.00512626429696384	ZAP70|FCRL3
hsa-miR-299-5p	FGB	down	up	o	-3.98318939129576	1.92712369905026	0.00920085975399349	0.0220512354403059	hsa-miR-299-5p|FGB
FGB	FGG	up	up	u	1.92712369905026	1.69883715360454	0.0220512354403059	0.0359484281451201	FGB|FGG
IGHG1	ICAM4	up	up	u	3.24648603916713	1.0583026118246	0.000133912595171058	0.000128223419407728	IGHG1|ICAM4
IGKV1D-16	IGHG1	up	up	u	3.23783915034519	3.24648603916713	0.000164157963994066	0.000133912595171058	IGKV1D-16|IGHG1
IGHV2-5	IGHG1	up	up	u	1.68541370172634	3.24648603916713	0.00120517623748232	0.000133912595171058	IGHV2-5|IGHG1
IGKV1D-16	IGHG4	up	up	u	3.23783915034519	3.30214428437124	0.000164157963994066	0.000128223419407728	IGKV1D-16|IGHG4
IGHG1	IGHG4	up	up	u	3.24648603916713	3.30214428437124	0.000133912595171058	0.000128223419407728	IGHG1|IGHG4
IGHV2-5	IGHG4	up	up	u	1.68541370172634	3.30214428437124	0.00120517623748232	0.000128223419407728	IGHV2-5|IGHG4
IGKV1D-16	IGHV2-5	up	up	u	3.23783915034519	1.68541370172634	0.000164157963994066	0.00120517623748232	IGKV1D-16|IGHV2-5
IGHV2-5	IGKV4-1	up	up	u	1.68541370172634	2.42477362616378	0.00120517623748232	0.00670004250122145	IGHV2-5|IGKV4-1
IGKV1D-16	IGKV4-1	up	up	u	3.23783915034519	2.42477362616378	0.000164157963994066	0.00670004250122145	IGKV1D-16|IGKV4-1
IGHG4	IGKV4-1	up	up	u	3.30214428437124	2.42477362616378	0.000128223419407728	0.00670004250122145	IGHG4|IGKV4-1
IGHG1	IGKV4-1	up	up	u	3.24648603916713	2.42477362616378	0.000133912595171058	0.00670004250122145	IGHG1|IGKV4-1
IGHG4	IGLC2	up	up	u	3.30214428437124	3.13871615838959	0.000128223419407728	0.000246369828647482	IGHG4|IGLC2
IGHG1	IGLC2	up	up	u	3.24648603916713	3.13871615838959	0.000133912595171058	0.000246369828647482	IGHG1|IGLC2
IGLC6	IGLC2	up	up	u	3.2858396317519	3.13871615838959	0.000246369828647482	0.000246369828647482	IGLC6|IGLC2
CD3G	IGLC2	up	up	u	1.14479109730436	3.13871615838959	0.0392455907531662	0.000246369828647482	CD3G|IGLC2
IGHV2-5	IGLC2	up	up	u	1.68541370172634	3.13871615838959	0.00120517623748232	0.000246369828647482	IGHV2-5|IGLC2
IGKV1D-16	IGLC2	up	up	u	3.23783915034519	3.13871615838959	0.000164157963994066	0.000246369828647482	IGKV1D-16|IGLC2
IGKV4-1	IGLC2	up	up	u	2.42477362616378	3.13871615838959	0.00670004250122145	0.000246369828647482	IGKV4-1|IGLC2
IGHG4	IGLC6	up	up	u	3.30214428437124	3.2858396317519	0.000128223419407728	0.000246369828647482	IGHG4|IGLC6
CD3G	IGLC6	up	up	u	1.14479109730436	3.2858396317519	0.0392455907531662	0.000246369828647482	CD3G|IGLC6
IGKV1D-16	IGLC6	up	up	u	3.23783915034519	3.2858396317519	0.000164157963994066	0.000246369828647482	IGKV1D-16|IGLC6
IGKV4-1	IGLC6	up	up	u	2.42477362616378	3.2858396317519	0.00670004250122145	0.000246369828647482	IGKV4-1|IGLC6
IGHV2-5	IGLC6	up	up	u	1.68541370172634	3.2858396317519	0.00120517623748232	0.000246369828647482	IGHV2-5|IGLC6
IGHG1	IGLC6	up	up	u	3.24648603916713	3.2858396317519	0.000133912595171058	0.000246369828647482	IGHG1|IGLC6
IGHG1	IGLL1	up	up	u	3.24648603916713	1.53996414903618	0.000133912595171058	2.96990185273706e-05	IGHG1|IGLL1
IGLL5	IGLL1	up	up	u	3.32713011196715	1.53996414903618	0.000510420874232519	2.96990185273706e-05	IGLL5|IGLL1
hsa-miR-15b-5p	ITGA10	up	down	o	3.13670575623573	-1.06924312022705	0.00141149414016158	0.0236227197541275	hsa-miR-15b-5p|ITGA10
hsa-miR-148a-3p	ITGA11	up	down	o	3.42743980382131	-1.14700896569616	0.00274993539025125	0.0233407112434104	hsa-miR-148a-3p|ITGA11
hsa-miR-148b-3p	ITGA11	up	down	o	1.54168757789426	-1.14700896569616	0.0273836527040984	0.0233407112434104	hsa-miR-148b-3p|ITGA11
hsa-miR-19a-3p	ITGA11	up	down	o	2.56500730495098	-1.14700896569616	0.0240760310031528	0.0233407112434104	hsa-miR-19a-3p|ITGA11
hsa-miR-301a-3p	ITGA11	up	down	o	2.41659578455234	-1.14700896569616	0.0101310760314309	0.0233407112434104	hsa-miR-301a-3p|ITGA11
IGLC6	ITK	up	up	u	3.2858396317519	1.29880967079852	0.000246369828647482	0.0084762201414727	IGLC6|ITK
IGKV4-1	ITK	up	up	u	2.42477362616378	1.29880967079852	0.00670004250122145	0.0084762201414727	IGKV4-1|ITK
LCK	ITK	up	up	u	1.27300661379723	1.29880967079852	0.00591046709129408	0.0084762201414727	LCK|ITK
IGKV1D-16	ITK	up	up	u	3.23783915034519	1.29880967079852	0.000164157963994066	0.0084762201414727	IGKV1D-16|ITK
IGHV2-5	ITK	up	up	u	1.68541370172634	1.29880967079852	0.00120517623748232	0.0084762201414727	IGHV2-5|ITK
IGLC2	ITK	up	up	u	3.13871615838959	1.29880967079852	0.000246369828647482	0.0084762201414727	IGLC2|ITK
CD3D	KCNA3	up	up	u	1.35431617309418	1.24767771410262	0.0133810855856529	0.000947245390980098	CD3D|KCNA3
MAL	KLRC1	up	up	u	1.19218940986618	1.25062349583085	0.00928655246388523	0.00425259223468501	MAL|KLRC1
KLRC1	KLRD1	up	up	u	1.25062349583085	1.0379886989968	0.00425259223468501	0.0139713941914516	KLRC1|KLRD1
LCK	KLRD1	up	up	u	1.27300661379723	1.0379886989968	0.00591046709129408	0.0139713941914516	LCK|KLRD1
hsa-miR-299-5p	LAMP3	down	up	o	-3.98318939129576	1.46043724061027	0.00920085975399349	0.0125531620265999	hsa-miR-299-5p|LAMP3
hsa-miR-17-5p	LAMP5	up	down	o	5.24245626591617	-1.05938353710369	0.00681791494424339	0.0433089878854315	hsa-miR-17-5p|LAMP5
hsa-miR-543	LAMP5	up	down	o	1.05514941334932	-1.05938353710369	0.00131923415950371	0.0433089878854315	hsa-miR-543|LAMP5
CD5	LCK	up	up	u	1.23102345918013	1.27300661379723	0.0139500608177919	0.00591046709129408	CD5|LCK
SH2D1A	LCK	up	up	u	1.17067758028933	1.27300661379723	0.00158186861353539	0.00591046709129408	SH2D1A|LCK
CD3D	LCK	up	up	u	1.35431617309418	1.27300661379723	0.0133810855856529	0.00591046709129408	CD3D|LCK
TNFSF14	LTB	up	up	u	1.19399707619442	1.60703239791441	0.0108585193502919	0.00652581025483384	TNFSF14|LTB
hsa-miR-301a-3p	MYT1	up	down	o	2.41659578455234	-1.42147664802078	0.0101310760314309	0.0348673168353326	hsa-miR-301a-3p|MYT1
hsa-miR-186-5p	MYT1	up	down	o	2.51010731950401	-1.42147664802078	0.0137242521554465	0.0348673168353326	hsa-miR-186-5p|MYT1
hsa-miR-1271-5p	NAV3	up	down	o	2.38335638205968	-1.11710278783683	0.00507448757112852	0.0100341306491058	hsa-miR-1271-5p|NAV3
hsa-miR-19a-3p	NAV3	up	down	o	2.56500730495098	-1.11710278783683	0.0240760310031528	0.0100341306491058	hsa-miR-19a-3p|NAV3
hsa-let-7a-5p	NEDD4L	up	down	o	4.89382833272918	-1.08154646542072	0.00476134210085666	0.0262970055361117	hsa-let-7a-5p|NEDD4L
hsa-miR-301a-3p	NEDD4L	up	down	o	2.41659578455234	-1.08154646542072	0.0101310760314309	0.0262970055361117	hsa-miR-301a-3p|NEDD4L
hsa-miR-142-5p	NEDD4L	up	down	o	2.78827172035586	-1.08154646542072	0.0012814118497632	0.0262970055361117	hsa-miR-142-5p|NEDD4L
hsa-miR-23a-3p	NEDD4L	up	down	o	1.55960888644882	-1.08154646542072	0.0182575772326461	0.0262970055361117	hsa-miR-23a-3p|NEDD4L
hsa-miR-23b-3p	NEDD4L	up	down	o	2.83320969016329	-1.08154646542072	0.00662793098739926	0.0262970055361117	hsa-miR-23b-3p|NEDD4L
hsa-miR-17-5p	NEDD4L	up	down	o	5.24245626591617	-1.08154646542072	0.00681791494424339	0.0262970055361117	hsa-miR-17-5p|NEDD4L
hsa-miR-31-5p	NEDD4L	up	down	o	3.02856432453907	-1.08154646542072	0.00662793098739926	0.0262970055361117	hsa-miR-31-5p|NEDD4L
hsa-miR-138-5p	NKAIN1	up	down	o	2.98802021256957	-2.0277225727737	1.65099342870811e-05	0.0134900290327183	hsa-miR-138-5p|NKAIN1
CCL5	PNOC	up	up	u	1.45472102886647	1.81614825682589	0.00912036937081995	0.000185388767552166	CCL5|PNOC
CXCR6	PNOC	up	up	u	1.50665001116511	1.81614825682589	0.000470174355988911	0.000185388767552166	CXCR6|PNOC
S1PR4	PNOC	up	up	u	1.42669891496512	1.81614825682589	0.00551717597200216	0.000185388767552166	S1PR4|PNOC
CCR7	PNOC	up	up	u	1.46748207118755	1.81614825682589	0.0359484281451201	0.000185388767552166	CCR7|PNOC
CCR5	PNOC	up	up	u	1.04420373812591	1.81614825682589	0.0255018761196933	0.000185388767552166	CCR5|PNOC
CXCL11	PNOC	up	up	u	1.23412904810405	1.81614825682589	0.0407130901784098	0.000185388767552166	CXCL11|PNOC
CXCL10	PNOC	up	up	u	1.37073826579529	1.81614825682589	0.00900787197497308	0.000185388767552166	CXCL10|PNOC
CXCL9	PNOC	up	up	u	2.0180591691827	1.81614825682589	0.00198258134825668	0.000185388767552166	CXCL9|PNOC
CCR2	PNOC	up	up	u	1.04393647394219	1.81614825682589	0.0013923941609773	0.000185388767552166	CCR2|PNOC
LCK	PTPRCAP	up	up	u	1.27300661379723	1.05634456084365	0.00591046709129408	0.0154786973307159	LCK|PTPRCAP
hsa-miR-186-5p	RGS22	up	down	o	2.51010731950401	-1.20269348754775	0.0137242521554465	0.0365596386612276	hsa-miR-186-5p|RGS22
CXCR6	S1PR4	up	up	u	1.50665001116511	1.42669891496512	0.000470174355988911	0.00551717597200216	CXCR6|S1PR4
CXCL11	S1PR4	up	up	u	1.23412904810405	1.42669891496512	0.0407130901784098	0.00551717597200216	CXCL11|S1PR4
SH2D1A	SLAMF6	up	up	u	1.17067758028933	1.20085613182516	0.00158186861353539	0.00293870887834112	SH2D1A|SLAMF6
SH2D1A	SLAMF7	up	up	u	1.17067758028933	1.92462283321211	0.00158186861353539	6.87475652740322e-05	SH2D1A|SLAMF7
hsa-let-7a-5p	SULF2	up	down	o	4.89382833272918	-1.13054313181019	0.00476134210085666	0.0324951704382452	hsa-let-7a-5p|SULF2
hsa-miR-129-5p	SULF2	up	down	o	1.90077707356868	-1.13054313181019	0.000115139332627985	0.0324951704382452	hsa-miR-129-5p|SULF2
hsa-miR-138-5p	SULF2	up	down	o	2.98802021256957	-1.13054313181019	1.65099342870811e-05	0.0324951704382452	hsa-miR-138-5p|SULF2
LCK	TRAT1	up	up	u	1.27300661379723	1.41371580596766	0.00591046709129408	0.00355471450129036	LCK|TRAT1
GRP	XCL1	down	up	o	-1.85313064599945	1.62078128838697	0.019213616375483	0.000421149562154861	GRP|XCL1
LCK	ZAP70	up	up	u	1.27300661379723	1.16146701024238	0.00591046709129408	0.0089004196110578	LCK|ZAP70
CD3D	ZAP70	up	up	u	1.35431617309418	1.16146701024238	0.0133810855856529	0.0089004196110578	CD3D|ZAP70
CD79B	ZAP70	up	up	u	1.0556120101008	1.16146701024238	0.0207596479050879	0.0089004196110578	CD79B|ZAP70
CD3G	ZAP70	up	up	u	1.14479109730436	1.16146701024238	0.0392455907531662	0.0089004196110578	CD3G|ZAP70
CD5	ZAP70	up	up	u	1.23102345918013	1.16146701024238	0.0139500608177919	0.0089004196110578	CD5|ZAP70
