logFC	AveExpr	t	P.Value	adj.P.Val	B	dir
hsa-miR-622	3.57895611730151	0.689242718446602	11.65449278316	1.59096419109311e-20	4.40697080932791e-19	36.1789251184869	up
hsa-miR-200a-3p	4.89637268107941	0.812592233009709	11.494827319614	3.57352337014506e-20	9.42729498600173e-19	35.3794948840376	up
mmu-miR-491	2.30457753028052	-0.886708737864078	11.4822010205285	3.80993518864673e-20	9.59410952050132e-19	35.3162081032672	up
hsa-miR-28-3p	4.24885171076967	1.00007766990291	11.3912067941424	6.04697008329213e-20	1.45653105484515e-18	34.8598362567752	up
hsa-miR-1300	3.88801529926942	1.22897087378641	11.3270923492524	8.3756753840552e-20	1.93310691453382e-18	34.5379893260762	up
hsa-miR-566	4.39977155928512	2.07779611650485	11.3190898343743	8.72340665403348e-20	1.93310691453382e-18	34.4978014783456	up
hsa-miR-487a-3p	5.96872550707181	5.66614563106796	11.2562487012564	1.20078872158021e-19	2.55860366059784e-18	34.1820981648916	up
hsa-miR-324-3p	3.92905519551336	1.26276699029126	11.2340936874658	1.34405320620353e-19	2.75779806013614e-18	34.0707448081695	up
hsa-miR-324-5p	3.36386697685731	0.862708737864078	11.1191307906351	2.41320827208836e-19	4.77470493834625e-18	33.4925272941627	up
hsa-miR-155-5p	3.04313255570578	-0.312466019417476	10.9811860942287	4.87473833393406e-19	9.31243116206713e-18	32.7978885266616	up
hsa-miR-205-5p	4.99429389366143	2.66598058252427	10.92508941524	6.48983193294012e-19	1.19845563028294e-17	32.5151677062502	up
hsa-miR-671-3p	2.09913521157206	-1.5728640776699	10.8864138518941	7.90592077482928e-19	1.41286455137272e-17	32.3201724512413	up
hsa-miR-190b	3.73291858308896	0.967077669902913	10.8035532203464	1.20694718516171e-18	2.0895273143112e-17	31.9022101185778	up
hsa-miR-1274a	7.20347047775027	6.12538834951456	10.6348911549486	2.85766950087011e-18	4.79742091964254e-17	31.0507181604463	up
hsa-miR-128-3p	1.85176718737841	-1.59325242718446	10.5094718438326	5.42765174962443e-18	8.84387961556451e-17	30.416997219728	up
hsa-miR-296-5p	4.12532245378548	-0.840883495145631	10.4375751669481	7.84150561926767e-18	1.24119831802123e-16	30.0535461438837	up
hsa-miR-1183	2.67247231838366	-0.273951456310679	10.3422901491901	1.27715016011077e-17	1.96539219083712e-16	29.5717064394219	up
hsa-miR-342-3p	3.88843428311668	3.35455339805825	10.3098652450951	1.50781354331719e-17	2.25764514323709e-16	29.4077051069209	up
hsa-miR-517-5p	3.1980726199688	-2.60255339805825	10.2503635717169	2.04496121705449e-17	2.98133819538996e-16	29.1067154631388	up
hsa-miR-720	6.11838970211832	8.60777669902913	10.1977258818622	2.67777568341789e-17	3.80381468875259e-16	28.8404139845707	up
hsa-miR-382-5p	3.309116895069	-2.89823300970874	10.1886075857634	2.80581301392995e-17	3.88605102429298e-16	28.794280612198	up
hsa-miR-874-3p	4.38040769661345	-0.715922330097087	10.168754438991	3.10617070947374e-17	4.19711847084988e-16	28.6938327214506	up
hsa-miR-30d-5p	3.94792465484136	1.2612427184466	10.1150764537523	4.08930018687343e-17	5.39398167506639e-16	28.422233423184	up
hsa-miR-494-3p	3.05479331483958	-1.23530097087379	10.0535890674015	5.60348871797318e-17	7.2193784878073e-16	28.1111046411311	up
hsa-miR-484	4.05945926157389	4.56074757281553	10.035660528968	6.1425846150434e-17	7.73407244712282e-16	28.0203839448945	up
hsa-miR-579-3p	1.92166409712735	-3.17101941747573	9.90364878921695	1.20808424487832e-16	1.48728593702798e-15	27.3524023332942	up
hsa-miR-214-3p	3.65759845532555	0.863155339805826	9.5581445435352	7.09023798922483e-16	8.53911270876208e-15	25.6049987272083	up
hsa-miR-31-5p	3.74550643104997	-1.14890291262136	9.53065721750524	8.161521157708e-16	9.62017600291539e-15	25.4660814569601	up
hsa-miR-1274b	5.5369142544067	11.0346699029126	9.48775378201189	1.01657551790883e-15	1.17329757691978e-14	25.2492951502164	up
hsa-miR-320b	3.72852948407698	0.197446601941749	9.46502790693525	1.14195280741806e-15	1.29110582716246e-14	25.1344859058497	up
hsa-miR-221-3p	2.69981177872533	-1.12796116504855	9.4234185868777	1.41289446019188e-15	1.56548706189261e-14	24.9243215788099	up
hsa-miR-1291	3.82008712855988	1.25735922330097	9.38330373550169	1.73472177066054e-15	1.88438404107047e-14	24.7217612070939	up
hsa-miR-1226-5p	2.79628482896627	-1.96399029126214	9.33647553043039	2.20412772960866e-15	2.34824377346769e-14	24.4853760385298	up
hsa-miR-370-3p	4.68445023513627	-2.07483495145631	9.32302926173708	2.36099725868806e-15	2.46791034210034e-14	24.4175159546452	up
hsa-miR-21-5p	4.55036580354586	4.67600970873786	9.22014838152909	3.99445263545991e-15	4.09801251860146e-14	23.8985524008696	up
hsa-miR-1276	2.10550065612622	-1.81125242718447	9.19184907041292	4.61573253310362e-15	4.64930149698074e-14	23.7558854884796	up
hsa-miR-1180-3p	2.83552392903223	0.664514563106797	9.07318090204808	8.45946065290708e-15	8.36882357448308e-14	23.1580774600715	up
hsa-miR-142-3p	3.79947989005051	-2.28715533980582	9.05115480515287	9.46552873532789e-15	9.19982968310816e-14	23.0472018610588	up
hsa-miR-93-3p	2.25433266153196	-1.54443689320388	8.96146382521066	1.49538729543751e-14	1.42835269253859e-13	22.5960104579076	up
hsa-miR-141-3p	3.37196040201838	-1.49420388349515	8.9550396462811	1.54515386194497e-14	1.45087328731782e-13	22.5637127306191	up
hsa-miR-425-5p	3.52190810864654	0.218902912621359	8.92565058453066	1.79474404229552e-14	1.65714699905286e-13	22.4159926534722	up
hsa-miR-24-3p	3.32437909014668	5.03967961165049	8.90764386451655	1.96714310993706e-14	1.7865529227953e-13	22.3255126145779	up
hsa-miR-939-5p	3.86025094502657	-0.0405436893203905	8.86866942533171	2.39896206919502e-14	2.14358868763555e-13	22.1297499137906	up
hsa-miR-181a-3p	2.82030985960579	-1.24076699029126	8.76986908566574	3.96567471617886e-14	3.48727586152871e-13	21.6339803515005	up
hsa-miR-106b-5p	2.86428562354256	1.69144660194175	8.71075900705134	5.35521515951881e-14	4.63560812245847e-13	21.3377300054224	up
hsa-miR-1255b-5p	1.81184241345529	-0.471174757281553	8.6845572876681	6.11744597259681e-14	5.21394625972097e-13	21.2065018077726	up
hsa-miR-564	2.07139949643177	-1.23895145631068	8.68073253085035	6.23741348898259e-14	5.23564708014599e-13	21.1873507518936	up
hsa-miR-596	4.15037107396808	2.64466990291262	8.67550301856318	6.40524760590137e-14	5.29627936368561e-13	21.1611678953944	up
hsa-miR-34b-3p	3.2104698145829	-0.0153490124485141	8.5805451870278	1.03695670665584e-13	8.44814728657847e-13	20.6861506473633	up
hsa-miR-106b-3p	2.48538520963799	-0.617213592233009	8.54822965108224	1.22148900361358e-13	9.80731750727424e-13	20.5246806611893	up
hsa-miR-146b-5p	3.05354384981253	3.46866019417476	8.54258038396696	1.25695594264272e-13	9.94790846034384e-13	20.4964631773753	up
hsa-miR-30c-5p	3.46021087620026	2.69121359223301	8.47709687947633	1.75113416189207e-13	1.36637792350452e-12	20.1696040107643	up
hsa-miR-30b-5p	3.51805535101309	2.53567961165048	8.42596000244851	2.26805083282566e-13	1.7451391130353e-12	19.9146517887	up
hsa-miR-532-3p	2.26727600579938	-1.2598640776699	8.33609119151506	3.57112882326857e-13	2.7101443398504e-12	19.4672580748812	up
hsa-miR-576-3p	2.50638405690318	-4.24770873786408	8.32857192425773	3.70924332585448e-13	2.77692000340998e-12	19.4298647189568	up
hsa-miR-708-5p	2.66701086425199	-1.3161359223301	8.25519157237993	5.37003802133291e-13	3.96666808509125e-12	19.0652801295485	up
hsa-miR-505-5p	2.6557539502342	-0.840941747572817	8.22546538817396	6.23737977880409e-13	4.54672157560193e-12	18.9177661400238	up
hsa-miR-200b-3p	4.55226339511506	2.53146601941747	8.19157124471231	7.39762951336108e-13	5.32245032519745e-12	18.7496984367434	up
hsa-miR-181a-2-3p	1.91426247269067	-0.474961165048544	8.16993438382721	8.24821486230382e-13	5.85834747912348e-12	18.6424833351926	up
hsa-miR-361-3p	1.86225244033073	-0.705262135922329	8.11882828305698	1.06638001374097e-12	7.47815857737338e-12	18.3894752559927	up
hsa-miR-29b-3p	2.09742209502969	-0.966912621359224	8.11057085026254	1.11153571858579e-12	7.69738485120658e-12	18.3486269564475	up
hsa-miR-197-3p	3.09438869365497	1.97590291262136	8.03084685197315	1.65819520440433e-12	1.13412363362963e-11	17.9547059602631	up
hsa-miR-214-5p	3.1057743790811	-0.588174757281556	8.01453457353735	1.79943671298824e-12	1.2024771039998e-11	17.8742115208939	up
hsa-miR-1303	2.96339654466471	2.46758252427184	7.94468131736688	2.55265553979468e-12	1.68353710600744e-11	17.5299340020115	up
dme-miR-7	2.45433721933507	-1.89033009708738	7.88688359839065	3.40743420786981e-12	2.20018643092028e-11	17.2456033815813	up
hsa-miR-30d-3p	1.96385128096282	-1.58455339805826	7.88641291400937	3.41545186027336e-12	2.20018643092028e-11	17.2432899155127	up
hsa-miR-146b-3p	1.57421344397379	-1.87049514563107	7.87353856444829	3.64217928687822e-12	2.31927278727647e-11	17.1800239108957	up
hsa-miR-663b	4.97670845588611	4.90693203883495	7.86131342097808	3.8713073685159e-12	2.43716395699751e-11	17.1199712543911	up
mmu-miR-93	3.16886202687224	0.475786407766989	7.84493392356115	4.20091336733523e-12	2.61495056798170e-11	17.0395470040321	up
hsa-miR-202-3p	3.1713903149711	-4.73206796116505	7.82208492712434	4.70780384374703e-12	2.89791481048428e-11	16.9274258140515	up
hsa-miR-638	2.60171911037636	2.35458252427184	7.80084782683386	5.2332759112257e-12	3.18597236793301e-11	16.8232868600671	up
hsa-miR-505-3p	2.1660205806648	-4.17473786407767	7.7943335765899	5.40585297954195e-12	3.25526364202852e-11	16.7913575182762	up
hsa-miR-1267	2.79877354417359	-2.15377669902913	7.7615037032756	6.36554406112574e-12	3.79194775254157e-11	16.6305455025676	up
hsa-miR-33a-3p	1.96076143635669	-2.75071844660194	7.75425262751179	6.59935513926153e-12	3.88940717782009e-11	16.5950504684207	up
hsa-miR-660-5p	3.33866158530731	0.275815533980581	7.71641367550733	7.96520661909608e-12	4.64497312313603e-11	16.4099619046755	up
hsa-miR-548b-5p	1.6557508024479	-5.18479611650486	7.63680149657185	1.18241544557263e-11	6.82352246715873e-11	16.0213170611385	up
hsa-miR-574-3p	2.57992558228052	3.04442718446602	7.50119951136387	2.31198583201433e-11	1.306979745853e-10	15.3618858509897	up
hsa-miR-744-3p	1.7156118502343	-2.73355339805825	7.49384618119751	2.39738966729972e-11	1.34156957139803e-10	15.32622192191	up
hsa-miR-409-3p	2.83726229722403	-0.124495145631069	7.43643474191734	3.18122121751464e-11	1.76239655450311e-10	15.0481232571102	up
hsa-let-7g-5p	2.69009738203162	0.377582524271845	7.42338790162175	3.39217058852717e-11	1.86065594657827e-10	14.9850123478918	up
hsa-let-7d-5p	2.8853181172459	1.31640776699029	7.41609407673868	3.51609291113973e-11	1.90972105173668e-10	14.949744552185	up
hsa-miR-199a-5p	2.5239269369577	-2.10639805825243	7.40092312918098	3.78842334543738e-11	2.03765682851681e-10	14.8764216028336	up
hsa-miR-125a-3p	2.82898361352936	-3.43406796116505	7.32709056123001	5.44339320896884e-11	2.89965369016225e-10	14.5202281922907	up
hsa-miR-130b-3p	1.40245275932028	-2.88903883495146	7.306842723	6.01119768663844e-11	3.171622398474e-10	14.4227370506046	up
hsa-miR-34a-3p	2.86620013755746	0.202019417475729	7.287669787008	6.60288178896451e-11	3.44385898705839e-10	14.3304987955401	up
hsa-miR-23a-5p	2.6111442244712	-2.46459223300971	7.28470115527986	6.69952143818078e-11	3.44385898705839e-10	14.3162239065157	up
hsa-miR-362-5p	1.63051085211163	-1.9001359223301	7.28427040092391	6.7136601191752e-11	3.44385898705839e-10	14.3141527432533	up
hsa-miR-500a-5p	1.95807440872774	-2.87022366075559	7.28062284811881	6.83457662863796e-11	3.47372059840865e-10	14.2966160343021	up
hsa-miR-639	1.8839267291196	-1.9335145631068	7.27432062768323	7.04860726732334e-11	3.54993493281557e-10	14.2663227158869	up
hsa-miR-222-3p	2.41861854465167	3.47098058252427	7.21704014573383	9.32535770726976e-11	4.65427763047518e-10	13.9913706607312	up
hsa-miR-429	2.84458407412045	-1.66504854368932	7.18807699247642	1.0740502139287e-10	5.31271266532588e-10	13.8526105772669	up
hsa-miR-212-3p	2.06701142436392	-1.96078640776699	7.0658636419459	1.94587717785405e-10	9.53996421708977e-10	13.2691303932766	up
hsa-miR-532-5p	2.83819107775414	-0.0603009708737851	7.00504194556911	2.6124472057603e-10	1.26955767718527e-09	12.9800178470957	up
hsa-miR-455-5p	2.06044316474378	-0.763184466019419	6.93344021792395	3.69148523144724e-10	1.77833288541024e-09	12.6407851112432	up
hsa-miR-22-3p	3.24475447637397	-2.78570873786408	6.88311186974556	4.70372068667969e-10	2.22892165422708e-09	12.4030872817177	up
hsa-miR-886-5p	3.072830498747	1.04644660194175	6.88295416429147	4.70728941416188e-10	2.22892165422708e-09	12.4023434343395	up
hsa-miR-27a-3p	1.85887528514362	1.47711650485437	6.835688429817	5.90709456097876e-10	2.77333083625613e-09	12.1796873920385	up
hsa-miR-125b-5p	2.90473251415355	3.33714563106796	6.74444619404329	9.14246611922975e-10	4.25624052945654e-09	11.7514904920321	up
hsa-miR-191-3p	1.65319536802727	-2.05463106796116	6.73899245280523	9.38368886520045e-10	4.33213635943421e-09	11.7259652938818	up
hsa-miR-659-3p	4.61226935520646	-1.46292233009709	6.72476899711024	1.0042824341335e-09	4.59811957446245e-09	11.6594323367837	up
hsa-miR-339-5p	1.93723254301375	-3.01297087378641	6.70854207204988	1.08508613816837e-09	4.92735836512523e-09	11.5835938124894	up
hsa-miR-326	1.61007303684751	-2.77767961165048	6.69525059393191	1.1560363620086e-09	5.20686296384361e-09	11.5215272274056	up
hsa-miR-548d-5p	2.50703115624659	-2.39819417475728	6.66966344301555	1.30578204820191e-09	5.78722603763088e-09	11.4021789557656	up
rno-miR-7*	2.36147750013608	-0.918660194174759	6.63304351236656	1.55400737414947e-09	6.83269908951435e-09	11.2316816097387	up
hsa-miR-454-3p	2.28444852156531	-1.3116213592233	6.62161865340041	1.64060080222879e-09	7.15663657035237e-09	11.1785650018995	up
hsa-miR-16-1-3p	1.79318419240434	-2.593	6.59982337897523	1.8192325142644e-09	7.8738657258006e-09	11.0773352852588	up
hsa-miR-320a	2.25863633355653	4.23652427184466	6.59157280999957	1.89175716701116e-09	8.1242904691797e-09	11.0390497602558	up
hsa-miR-301a-3p	2.12344314392561	-1.27515533980583	6.54161958425396	2.39600134295146e-09	1.02106518768855e-08	10.8076623856113	up
hsa-miR-191-5p	4.60715170464342	-0.283155339805825	6.52244054201402	2.62307475483373e-09	1.10930031616632e-08	10.7190138721248	up
hsa-miR-26b-3p	1.63588746290073	-1.87640776699029	6.51584910511405	2.70592286380106e-09	1.13566762617105e-08	10.6885718645222	up
hsa-miR-485-5p	3.3388957997725	0.805242718446602	6.50950789909824	2.78806340595391e-09	1.15630936561378e-08	10.6592974740087	up
hsa-miR-518e-3p	2.44281596386397	0.280388349514562	6.50884058471229	2.7968493680911e-09	1.15630936561378e-08	10.6562174772755	up
hsa-miR-1227-3p	2.3923724818997	-0.780330097087379	6.5005048771474	2.90893023772384e-09	1.1937387790363e-08	10.6177549040042	up
hsa-miR-492	2.03863340273227	-4.07704854368932	6.48844592138707	3.07896608872799e-09	1.25422589202596e-08	10.5621486079752	up
hsa-let-7a-5p	3.89376174932537	-1.24063106796117	6.48137063801021	3.18326122137731e-09	1.28724577857156e-08	10.5295429650328	up
hsa-miR-27b-3p	1.90901508855959	-0.220631067961164	6.47629057932433	3.26028958602248e-09	1.30884089178004e-08	10.506141207767	up
hsa-miR-374a-5p	1.8143895029696	-0.771611650485436	6.40940026189111	4.46367889408818e-09	1.77904899807543e-08	10.1987232073008	up
hsa-miR-549a	4.91409003873511	8.77215533980582	6.40561385371169	4.54359703511442e-09	1.79796625532385e-08	10.1813617715723	up
hsa-miR-28-5p	1.82199947952794	-1.4996213592233	6.33885968533066	6.20839315833758e-09	2.4393261061837e-08	9.87600324551986	up
hsa-miR-365a-3p	2.88182068668025	0.300116504854371	6.33651431918958	6.27671715816546e-09	2.44880373635469e-08	9.8652997708689	up
hsa-miR-107	1.41583933718656	-3.3601067961165	6.28668777127343	7.91681608729372e-09	3.06707420444806e-08	9.63831684231055	up
hsa-miR-1244	2.001398798986	-1.17321359223301	6.26348929901818	8.81822292392329e-09	3.37366088808781e-08	9.53290617192529	up
hsa-miR-886-3p	3.14910622261888	2.65502912621359	6.26320246601327	8.82997885871358e-09	3.37366088808781e-08	9.53160392216075	up
hsa-miR-27a-5p	2.45039758158174	-1.66295145631068	6.24527243794586	9.59635379244727e-09	3.64135616507931e-08	9.45025249094128	up
hsa-miR-1290	3.30261863591383	0.131582524271844	6.19220315700442	1.22700170934301e-08	4.62421052364644e-08	9.21008134037923	up
hsa-miR-92a-1-5p	1.32087146548849	-2.79559223300971	6.18758457723868	1.25347850916113e-08	4.692074959968e-08	9.18922316619695	up
hsa-miR-145-5p	3.17006911920162	0.85226213592233	6.18192996452942	1.28666222445877e-08	4.75842088031767e-08	9.16369572986037	up
hsa-miR-589-5p	1.06667988390349	-6.0029414558854	6.18066996754312	1.29417356528813e-08	4.75842088031767e-08	9.15800898688266	up
hsa-miR-203a-3p	2.18901353434217	0.385135922330097	6.1802026650976	1.29697031214435e-08	4.75842088031767e-08	9.15590004516128	up
hsa-miR-127-3p	2.20463124521612	1.79361165048544	6.16401563367649	1.39761202083671e-08	5.09392802331275e-08	9.08289258537702	up
hsa-miR-183-3p	2.08458049100565	0.227388349514562	6.15258589783534	1.47327251730967e-08	5.3345946051605e-08	9.03139434333736	up
hsa-miR-10b-5p	2.51272676728456	-0.946456310679614	6.12945901929379	1.63891887183e-08	5.89585100645339e-08	8.92732717294135	up
mmu-miR-96	1.3031670297418	-4.79527184466019	6.12305495322206	1.68794541387223e-08	6.03304360829173e-08	8.89854182919108	up
hsa-miR-361-5p	1.9154886115558	-1.5314854368932	6.10868610691952	1.80326474341511e-08	6.40390171699981e-08	8.83400658792238	up
hsa-miR-150-5p	3.42120251742407	-1.08908737864078	6.03562380745822	2.52089617606883e-08	8.83909165532996e-08	8.50695565907863	up
hsa-miR-652-3p	2.11769407742313	-0.947572815533979	6.0232276818719	2.66787886520103e-08	9.29562824730422e-08	8.45165049054234	up
hsa-miR-15b-5p	2.08064106066908	-1.07320388349514	6.02133951846995	2.69099527160793e-08	9.31757112794246e-08	8.44323120518871	up
hsa-miR-200a-5p	1.43065501839048	-1.81811650485437	6.00532550404034	2.89514531768602e-08	9.96217705588854e-08	8.37187551070314	up
hsa-miR-29a-5p	1.42578576445987	-1.29077669902913	5.98088066137766	3.23650462878509e-08	1.10680466934996e-07	8.26312858422812	up
hsa-miR-34c-5p	1.11394180435699	-4.66466990291262	5.97432725372509	3.33456144335361e-08	1.13334174209687e-07	8.23401083168372	up
hsa-miR-483-3p	2.57741318498783	-2.78290291262136	5.95360515515915	3.66425466371281e-08	1.23780309981518e-07	8.14204074751357	up
hsa-miR-9-5p	2.11214467261055	-2.98899029126214	5.94478547249987	3.81412063630293e-08	1.28051747506122e-07	8.10294356375206	up
hsa-miR-330-3p	1.24373546705508	-2.88044660194175	5.94347312800208	3.83692961841447e-08	1.28051747506122e-07	8.09712841115155	up
hsa-miR-338-3p	1.83163304316765	-4.11166019417476	5.91903665168154	4.28700249745502e-08	1.42215531951502e-07	7.98896158120909	up
hsa-miR-664a-3p	2.99913980800292	-0.994611650485437	5.89801858863199	4.71535929694033e-08	1.5549458633958e-07	7.89610033303371	up
hsa-miR-206	1.89137653611293	-1.0532427184466	5.87859020375044	5.1486008637761e-08	1.68776620031477e-07	7.81040687484568	up
hsa-miR-30a-5p	1.75922466316086	5.73169902912621	5.86212625138489	5.5461902171311e-08	1.80740551781802e-07	7.73789800187214	up
hsa-miR-18a-3p	1.60680367974666	-3.24573786407767	5.83591946917478	6.24214014932066e-08	2.02230739340564e-07	7.62268899642968	up
hsa-miR-27b-5p	1.09654425089695	-2.05000970873786	5.82072797130087	6.68414452800307e-08	2.15291631890332e-07	7.55602276280837	up
hsa-miR-23a-3p	1.30212685151654	-1.17284466019418	5.79680167457352	7.44338867472377e-08	2.37087761821532e-07	7.45120160544849	up
hsa-miR-10a-5p	2.2592760571115	-1.56652427184466	5.7967104799577	7.44643872869073e-08	2.37087761821532e-07	7.4508024972185	up
hsa-let-7e-5p	3.94944905877958	3.05966990291262	5.73739788185823	9.71396184471701e-08	3.07516277827041e-07	7.19189907141752	up
hsa-miR-501-5p	2.1196067895359	-1.23141747572816	5.73188835414243	9.9561736473633e-08	3.1339319321814e-07	7.16791853240293	up
hsa-miR-126-5p	2.51196780097327	-0.824223300970873	5.72906264684914	1.00826890906995e-07	3.15582472104381e-07	7.15562405713483	up
hsa-miR-885-5p	2.17690659372368	-3.5312718446602	5.68117117067713	1.248327327301e-07	3.88524347935257e-07	6.94772652142599	up
hsa-miR-941	1.36116933336847	-2.85471844660194	5.67465544172579	1.28504811651137e-07	3.97718802540392e-07	6.91951146731964	up
mmu-miR-124a	2.04869102531517	-3.37466019417476	5.67228872267398	1.29864702447111e-07	3.99694695309443e-07	6.90926703249225	up
hsa-miR-604	1.01202550222308	-2.84329126213592	5.66774011956067	1.3251804892796e-07	4.05607729867901e-07	6.88958447124118	up
hsa-miR-642a-5p	1.59496658275773	-2.10873786407767	5.66347641080523	1.35053474153233e-07	4.11096838905994e-07	6.87114216174735	up
hsa-miR-30a-3p	2.90274532533349	4.38846601941748	5.61561519113647	1.66992258887877e-07	5.0553940668789e-07	6.66462140973581	up
hsa-miR-1254	1.68853080307611	-1.52306796116505	5.6090540779432	1.71911678110507e-07	5.17445121119805e-07	6.63638213027269	up
hsa-miR-381-3p	1.63529285048192	-5.44947572815534	5.60789806346796	1.72793045861307e-07	5.17445121119805e-07	6.63140840676347	up
hsa-miR-146a-5p	2.24691294792092	4.38840776699029	5.58465601130657	1.91483464903092e-07	5.70332470732865e-07	6.53152527627909	up
hsa-miR-548c-5p	1.85754376990598	-3.55108737864078	5.49964945942481	2.78296636878199e-07	8.20086898034694e-07	6.16810025487396	up
hsa-miR-592	1.32114841406988	-3.52118446601942	5.49728882874973	2.81189975934807e-07	8.24228818348587e-07	6.15805086592811	up
hsa-miR-193a-5p	3.23288529280284	-3.0131359223301	5.48004192804407	3.03241767928247e-07	8.84189154906574e-07	6.08470062971458	up
hsa-miR-149-5p	2.59012259193238	-2.2505145631068	5.45792869393377	3.34007073729681e-07	9.68795386629547e-07	5.9908380954274	up
hsa-miR-151a-5p	2.49714573667924	1.32876699029126	5.44341317682648	3.55842407875141e-07	1.02675361438973e-06	5.929338105832	up
hsa-miR-193b-3p	3.08763946483308	-0.0764368932038857	5.44174680736839	3.58436801845822e-07	1.02888076799267e-06	5.92228371342905	up
hsa-miR-223-5p	1.23021643171298	-2.39059223300971	5.43992444034522	3.61295273545753e-07	1.03174011105333e-06	5.91457028215257	up
hsa-miR-1201	1.51433115182798	-2.59334951456311	5.40728178823515	4.16443811729569e-07	1.18312754717016e-06	5.7766470748983	up
hsa-miR-335-3p	2.42306479731103	-0.288213592233012	5.39895650400438	4.31778891890949e-07	1.22043625565095e-06	5.74154426084247	up
hsa-miR-587	2.81033232105445	-1.92572815533981	5.39163627986309	4.45718255599068e-07	1.25344118579636e-06	5.71070401629205	up
hsa-miR-30e-3p	2.56438310573324	3.8241067961165	5.390258269223	4.48391112884982e-07	1.25458927544586e-06	5.70490103368957	up
hsa-miR-487b-3p	1.40655403104168	-4.49042718446602	5.34553118807026	5.44194653174221e-07	1.51499416009306e-06	5.5169997255008	up
hsa-miR-520d-3p	1.46404468709213	-1.4388640776699	5.3195998759556	6.08623333354084e-07	1.68588663339081e-06	5.40846371475589	up
hsa-miR-24-2-5p	1.56443737564864	-2.22349514563107	5.31601375650666	6.18100924170998e-07	1.70362145269021e-06	5.39347740793186	up
hsa-miR-18a-5p	1.8956144233111	-4.74405825242719	5.30416634200352	6.50449137955565e-07	1.7839050615217e-06	5.34400805509037	up
hsa-miR-29a-3p	2.60967028905925	2.74130097087379	5.21338409866698	9.59677650866386e-07	2.60618342441166e-06	4.96704008200632	up
hsa-miR-148b-3p	1.26036333116402	-2.75415533980583	5.19197539478922	1.0513284336219e-06	2.8411509864709e-06	4.87868911201264	up
hsa-miR-135b-5p	1.8063085581294	-3.98392233009709	5.16310788699964	1.18855001856437e-06	3.18095029123024e-06	4.75989212715585	up
hsa-miR-455-3p	1.74842829914347	-5.27256310679612	5.08474661481072	1.65520481025286e-06	4.40857435038501e-06	4.43938346622328	up
hsa-miR-1260a	3.53745777657083	1.8111359223301	5.06887206127079	1.7694860470281e-06	4.69040799068694e-06	4.37480886523867	up
hsa-miR-340-5p	1.30705286859489	-3.51814563106796	5.05711936810859	1.85901341484248e-06	4.90425443725112e-06	4.32707895144568	up
